,학교종류,유초등학교명,법정동
8736,유치원,한림초등학교병설유치원,경상남도 김해시
8737,유치원,한성유치원,경상남도 김해시
8738,유치원,해돋이유치원,경상남도 김해시
8739,유치원,현대유치원,경상남도 김해시
8740,유치원,혜화유치원,경상남도 김해시
8741,유치원,화정초등학교병설유치원,경상남도 김해시
8742,유치원,무안초등학교병설유치원,경상남도 밀양시
8743,유치원,미리벌초등학교병설유치원,경상남도 밀양시
8744,유치원,밀양원광유치원,경상남도 밀양시
8745,유치원,밀양유치원,경상남도 밀양시
8746,유치원,밀양초등학교병설유치원,경상남도 밀양시
8747,유치원,밀주초등학교병설유치원,경상남도 밀양시
8748,유치원,블루유치원,경상남도 밀양시
8749,유치원,산내남명초등학교병설유치원,경상남도 밀양시
8750,유치원,산내초등학교병설유치원,경상남도 밀양시
8751,유치원,산동초등학교병설유치원,경상남도 밀양시
8752,유치원,산외초등학교병설유치원,경상남도 밀양시
8753,유치원,삼랑진초등학교병설유치원,경상남도 밀양시
8754,유치원,삼양사금강유치원,경상남도 밀양시
8755,유치원,상남초등학교병설유치원,경상남도 밀양시
8756,유치원,상동초등학교병설유치원,경상남도 밀양시
8757,유치원,성모성심유치원,경상남도 밀양시
8758,유치원,송진초등학교병설유치원,경상남도 밀양시
8759,유치원,수산초등학교병설유치원,경상남도 밀양시
8760,유치원,숭진초등학교병설유치원,경상남도 밀양시
8761,유치원,아랑유치원,경상남도 밀양시
8762,유치원,엄마유치원,경상남도 밀양시
8763,유치원,예림초등학교병설유치원,경상남도 밀양시
8764,유치원,청도초등학교병설유치원,경상남도 밀양시
8765,유치원,초동초등학교병설유치원,경상남도 밀양시
8766,유치원,태룡초등학교병설유치원,경상남도 밀양시
8767,유치원,거제초등학교병설유치원,경상남도 거제시
8768,유치원,계룡유치원,경상남도 거제시
8769,유치원,계룡초등학교병설유치원,경상남도 거제시
8770,유치원,고현유치원,경상남도 거제시
8771,유치원,국산초등학교병설유치원,경상남도 거제시
8772,유치원,기성초등학교병설유치원,경상남도 거제시
8773,유치원,능포초등학교병설유치원,경상남도 거제시
8774,유치원,동그라미유치원,경상남도 거제시
8775,유치원,동부초등학교병설유치원,경상남도 거제시
8776,유치원,동부초등학교율포분교장병설유치원,경상남도 거제시
8777,유치원,라온숲유치원,경상남도 거제시
8778,유치원,룸비니유치원,경상남도 거제시
8779,유치원,명사초등학교병설유치원,경상남도 거제시
8780,유치원,무궁화유치원,경상남도 거제시
8781,유치원,미래숲유치원,경상남도 거제시
8782,유치원,미루유치원,경상남도 거제시
8783,유치원,사등초등학교병설유치원,경상남도 거제시
8784,유치원,새들유치원,경상남도 거제시
8785,유치원,서강유치원,경상남도 거제시
8786,유치원,성균관유치원,경상남도 거제시
8787,유치원,성미유치원,경상남도 거제시
8788,유치원,세종유치원,경상남도 거제시
8789,유치원,송정초등학교병설유치원,경상남도 거제시
8790,유치원,수월초등학교병설유치원,경상남도 거제시
8791,유치원,숭덕초등학교병설유치원,경상남도 거제시
8792,유치원,숲에온유치원,경상남도 거제시
8793,유치원,신현초등학교병설유치원,경상남도 거제시
8794,유치원,아이샘터유치원,경상남도 거제시
8795,유치원,아주초등학교병설유치원,경상남도 거제시
8796,유치원,연초초등학교병설유치원,경상남도 거제시
8797,유치원,예인유치원,경상남도 거제시
8798,유치원,오량초등학교병설유치원,경상남도 거제시
8799,유치원,오비초등학교병설유치원,경상남도 거제시
8800,유치원,옥포유치원,경상남도 거제시
8801,유치원,옥포초등학교병설유치원,경상남도 거제시
8802,유치원,외간초등학교병설유치원,경상남도 거제시
8803,유치원,외포초등학교병설유치원,경상남도 거제시
8804,유치원,윤슬유치원,경상남도 거제시
8805,유치원,은성유치원,경상남도 거제시
8806,유치원,이솝유치원,경상남도 거제시
8807,유치원,이화유치원,경상남도 거제시
8808,유치원,일운초등학교병설유치원,경상남도 거제시
8809,유치원,장목초등학교병설유치원,경상남도 거제시
8810,유치원,장승포초등학교병설유치원,경상남도 거제시
8811,유치원,장평초등학교병설유치원,경상남도 거제시
8812,유치원,장흥사유치원,경상남도 거제시
8813,유치원,제산초등학교병설유치원,경상남도 거제시
8814,유치원,창호초등학교병설유치원,경상남도 거제시
8815,유치원,칠천초등학교병설유치원,경상남도 거제시
8816,유치원,큰별유치원,경상남도 거제시
8817,유치원,통큰아이유치원,경상남도 거제시
8818,유치원,하청초등학교병설유치원,경상남도 거제시
8819,유치원,한마음유치원,경상남도 거제시
8820,유치원,한솔유치원,경상남도 거제시
8821,유치원,한아름유치원,경상남도 거제시
8822,유치원,해달별유치원,경상남도 거제시
8823,유치원,혜성유치원,경상남도 거제시
8824,유치원,가남초등학교병설유치원,경상남도 양산시
8825,유치원,가양초등학교병설유치원,경상남도 양산시
8826,유치원,국제사바나유치원,경상남도 양산시
8827,유치원,꿈나무유치원,경상남도 양산시
8828,유치원,내원사유치원,경상남도 양산시
8829,유치원,누리유치원,경상남도 양산시
8830,유치원,느티나무유치원,경상남도 양산시
8831,유치원,다인유치원,경상남도 양산시
8832,유치원,대방미래유치원,경상남도 양산시
8833,유치원,덕계초등학교병설유치원,경상남도 양산시
8834,유치원,동산초등학교병설유치원,경상남도 양산시
8835,유치원,동원유치원,경상남도 양산시
8836,유치원,둥지유치원,경상남도 양산시
8837,유치원,리틀카이스트유치원,경상남도 양산시
8838,유치원,목원유치원,경상남도 양산시
8839,유치원,무지개유치원,경상남도 양산시
8840,유치원,백동초등학교병설유치원,경상남도 양산시
8841,유치원,범어초등학교병설유치원,경상남도 양산시
8842,유치원,봉우유치원,경상남도 양산시
8843,유치원,북정초등학교병설유치원,경상남도 양산시
8844,유치원,사랑유치원,경상남도 양산시
8845,유치원,삼성초등학교병설유치원,경상남도 양산시
8846,유치원,삽량초등학교병설유치원,경상남도 양산시
8847,유치원,상북초등학교병설유치원,경상남도 양산시
8848,유치원,상상나래유치원,경상남도 양산시
8849,유치원,새싹유치원,경상남도 양산시
8850,유치원,샛별유치원,경상남도 양산시
8851,유치원,서창초등학교병설유치원,경상남도 양산시
8852,유치원,석산초등학교병설유치원,경상남도 양산시
8853,유치원,성산초등학교병설유치원,경상남도 양산시
8854,유치원,성아유치원,경상남도 양산시
8855,유치원,소토초등학교병설유치원,경상남도 양산시
8856,유치원,송원유치원,경상남도 양산시
8857,유치원,숲속유치원,경상남도 양산시
8858,유치원,신명초등학교병설유치원,경상남도 양산시
8859,유치원,신양초등학교병설유치원,경상남도 양산시
8860,유치원,아람유치원,경상남도 양산시
8861,유치원,아이사랑유치원,경상남도 양산시
8862,유치원,아이아띠유치원,경상남도 양산시
8863,유치원,양산유치원,경상남도 양산시
8864,유치원,양산초등학교병설유치원,경상남도 양산시
8865,유치원,양주유치원,경상남도 양산시
8866,유치원,어곡초등학교병설유치원,경상남도 양산시
8867,유치원,에꼴리더유치원,경상남도 양산시
8868,유치원,에듀웰명문유치원,경상남도 양산시
8869,유치원,영천초등학교병설유치원,경상남도 양산시
8870,유치원,용연초등학교병설유치원,경상남도 양산시
8871,유치원,우리들유치원,경상남도 양산시
8872,유치원,웅상유치원,경상남도 양산시
8873,유치원,웅상초등학교병설유치원,경상남도 양산시
8874,유치원,원동초등학교병설유치원,경상남도 양산시
8875,유치원,원동초등학교이천분교장병설유치원,경상남도 양산시
8876,유치원,자연유치원,경상남도 양산시
8877,유치원,중부초등학교병설유치원,경상남도 양산시
8878,유치원,중앙유치원,경상남도 양산시
8879,유치원,증산숲유치원,경상남도 양산시
8880,유치원,천성초등학교병설유치원,경상남도 양산시
8881,유치원,청어람유치원,경상남도 양산시
8882,유치원,코끼리유치원,경상남도 양산시
8883,유치원,통도사유치원,경상남도 양산시
8884,유치원,평산초등학교병설유치원,경상남도 양산시
8885,유치원,하늘유치원,경상남도 양산시
8886,유치원,하북초등학교병설유치원,경상남도 양산시
8887,유치원,한소리유치원,경상남도 양산시
8888,유치원,해든청어람유치원,경상남도 양산시
8889,유치원,해바라기유치원,경상남도 양산시
8890,유치원,화제초등학교병설유치원,경상남도 양산시
8891,유치원,궁류초등학교병설유치원,경상남도 의령군
8892,유치원,낙서초등학교병설유치원,경상남도 의령군
8893,유치원,대의초등학교병설유치원,경상남도 의령군
8894,유치원,부림초등학교병설유치원,경상남도 의령군
8895,유치원,부림초등학교봉수분교장병설유치원,경상남도 의령군
