,학제,학교 세부 유형,시도,교육지원청,행정구,학교명,본분교,학교상태,우편번호,도로명주소,법정동
16615,중학교,일반중학교,경기,성남,성남시,금광중학교,본교,기존(원)교,131-83 ,경기도 성남시 중원구 황송로 25 . 금광중학교 (금광동),경기도 성남시
16616,중학교,일반중학교,경기,성남,성남시,낙원중학교,본교,기존(원)교,134-74 ,경기도 성남시 분당구 서판교로132번길 11 (판교동. 낙원중학교),경기도 성남시
16617,중학교,일반중학교,경기,성남,성남시,내정중학교,본교,기존(원)교,135-99 ,경기도 성남시 분당구 백현로 197 (수내동. 내정중학교),경기도 성남시
16618,중학교,일반중학교,경기,성남,성남시,늘푸른중학교,본교,기존(원)교,135-61 ,경기도 성남시 분당구 정자일로 77 . 늘푸른중학교 (정자동),경기도 성남시
16619,중학교,일반중학교,경기,성남,성남시,대원중학교,본교,기존(원)교,131-83 ,경기도 성남시 중원구 황송로 35 (금광동),경기도 성남시
16620,중학교,일반중학교,경기,성남,성남시,도촌중학교,본교,기존(원)교,134-20 ,경기도 성남시 중원구 도촌북로 50 . 도촌중학교 (도촌동.도촌중학교),경기도 성남시
16621,중학교,일반중학교,경기,성남,성남시,동광중학교,본교,기존(원)교,133-70 ,경기도 성남시 중원구 원터로 84 . 동광중학교 (성남동),경기도 성남시
16622,중학교,일반중학교,경기,성남,성남시,매송중학교,본교,기존(원)교,135-64 ,경기도 성남시 분당구 탄천로 49 (이매동),경기도 성남시
16623,중학교,일반중학교,경기,성남,성남시,백현중학교,본교,기존(원)교,136-10 ,경기도 성남시 분당구 황새울로 124 (정자동. 백현중학교),경기도 성남시
16624,중학교,일반중학교,경기,성남,성남시,보평중학교,본교,기존(원)교,135-28 ,경기도 성남시 분당구 동판교로 131 (백현동),경기도 성남시
16625,중학교,일반중학교,경기,성남,성남시,분당중학교,본교,기존(원)교,136-12 ,경기도 성남시 분당구 황새울로 4 (정자동) 분당중학교,경기도 성남시
16626,중학교,일반중학교,경기,성남,성남시,불곡중학교,본교,기존(원)교,136-29 ,경기도 성남시 분당구 금곡로 139 . 불곡중학교 (구미동),경기도 성남시
16627,중학교,일반중학교,경기,성남,성남시,삼평중학교,본교,기존(원)교,134-92 ,경기도 성남시 분당구 대왕판교로644번길 77 (삼평동),경기도 성남시
16628,중학교,일반중학교,경기,성남,성남시,상원여자중학교,본교,기존(원)교,131-39 ,경기도 성남시 수정구 논골로35번길 6-1 (단대동),경기도 성남시
16629,중학교,일반중학교,경기,성남,성남시,샛별중학교,본교,기존(원)교,136-01 ,경기도 성남시 분당구 불정로 288 (수내동. 샛별중학교),경기도 성남시
16630,중학교,일반중학교,경기,성남,성남시,서현중학교,본교,기존(원)교,135-89 ,경기도 성남시 분당구 중앙공원로 54-1 (서현동.서현중학교),경기도 성남시
16631,중학교,일반중학교,경기,성남,성남시,성남동중학교,본교,기존(원)교,131-73 ,경기도 성남시 중원구 광명로361번길 23 (금광동),경기도 성남시
16632,중학교,일반중학교,경기,성남,성남시,성남문원중학교,본교,기존(원)교,131-31 ,경기도 성남시 수정구 논골로 79 (단대동.성남문원중학교),경기도 성남시
16633,중학교,일반중학교,경기,성남,성남시,성남서중학교,본교,기존(원)교,131-46 ,경기도 성남시 수정구 희망로 496 (단대동. 성남서중학교),경기도 성남시
16634,중학교,일반중학교,경기,성남,성남시,성남여자중학교,본교,기존(원)교,132-59 ,경기도 성남시 수정구 공원로 446 . 성남여자중학교 (신흥동),경기도 성남시
16635,중학교,일반중학교,경기,성남,성남시,성남중학교,본교,기존(원)교,133-70 ,경기도 성남시 중원구 원터로 64 (성남동),경기도 성남시
16636,중학교,일반중학교,경기,성남,성남시,성일중학교,본교,기존(원)교,133-70 ,경기도 성남시 중원구 시민로77번길 10 (성남동.성일중학교),경기도 성남시
16637,중학교,일반중학교,경기,성남,성남시,송림중학교,본교,기존(원)교,135-71 ,경기도 성남시 분당구 이매로 100 (이매동),경기도 성남시
16638,중학교,일반중학교,경기,성남,성남시,수내중학교,본교,기존(원)교,136-00 ,경기도 성남시 분당구 수내로192번길 12 (수내동),경기도 성남시
16639,중학교,일반중학교,경기,성남,성남시,수진중학교,본교,기존(원)교,133-12 ,경기도 성남시 수정구 모란로 55 . 수진중학교 (수진동),경기도 성남시
16640,중학교,일반중학교,경기,성남,성남시,숭신여자중학교,본교,기존(원)교,131-65 ,경기도 성남시 중원구 황송로 77번길 . 34 (금광동),경기도 성남시
16641,중학교,일반중학교,경기,성남,성남시,신백현중학교,본교,기존(원)교,135-36 ,경기도 성남시 분당구 판교역로50번길 19 . 신백현중학교 (백현동),경기도 성남시
16642,중학교,일반중학교,경기,성남,성남시,야탑중학교,본교,기존(원)교,134-99 ,경기도 성남시 분당구 양현로 442 . 야탑중학교 (야탑동),경기도 성남시
16643,중학교,일반중학교,경기,성남,성남시,양영중학교,본교,기존(원)교,135-86 ,경기도 성남시 분당구 돌마로486번길 23 . 양영중학교 (서현동),경기도 성남시
16644,중학교,일반중학교,경기,성남,성남시,영성중학교,본교,기존(원)교,134-06 ,경기도 성남시 중원구 둔촌대로248번길 7 . 영성중학교 (하대원동),경기도 성남시
16645,중학교,일반중학교,경기,성남,성남시,운중중학교,본교,기존(원)교,134-65 ,경기도 성남시 분당구 운중로 96 (운중동),경기도 성남시
16646,중학교,일반중학교,경기,성남,성남시,위례중앙중학교,본교,기존(원)교,136-39 ,경기도 성남시 수정구 위례순환로 91 (창곡동),경기도 성남시
16647,중학교,일반중학교,경기,성남,성남시,위례한빛중학교,본교,기존(원)교,136-45 ,경기도 성남시 수정구 위례동로 85 . (창곡동. 위례한빛중학교),경기도 성남시
16648,중학교,일반중학교,경기,성남,성남시,은행중학교,본교,기존(원)교,131-51 ,경기도 성남시 중원구 순환로379번길 20 (은행동),경기도 성남시
16649,중학교,일반중학교,경기,성남,성남시,이매중학교,본교,기존(원)교,135-66 ,경기도 성남시 분당구 양현로 194 (이매동. 이매중학교),경기도 성남시
16650,중학교,일반중학교,경기,성남,성남시,이우중학교,본교,기존(원)교,135-47 ,경기도 성남시 분당구 동막로 287 . 이우중고등학교 (동원동),경기도 성남시
16651,중학교,일반중학교,경기,성남,성남시,장안중학교,본교,기존(원)교,135-84 ,경기도 성남시 분당구 장안로 70 (분당동.장안중학교),경기도 성남시
16652,중학교,일반중학교,경기,성남,성남시,정자중학교,본교,기존(원)교,136-11 ,경기도 성남시 분당구 황새울로 60 . 정자중학교 (정자동),경기도 성남시
16653,중학교,일반중학교,경기,성남,성남시,창성중학교,본교,기존(원)교,131-22 ,경기도 성남시 수정구 수정로 386 (산성동),경기도 성남시
16654,중학교,일반중학교,경기,성남,성남시,청솔중학교,본교,기존(원)교,136-17 ,경기도 성남시 분당구 금곡로 283 (금곡동),경기도 성남시
16655,중학교,일반중학교,경기,성남,성남시,태평중학교,본교,기존(원)교,133-06 ,경기도 성남시 수정구 제일로 223 . 태평중학교 (태평동),경기도 성남시
16656,중학교,일반중학교,경기,성남,성남시,판교중학교,본교,기존(원)교,134-85 ,경기도 성남시 분당구 판교원로 193 (판교동. 판교중학교),경기도 성남시
16657,중학교,일반중학교,경기,성남,성남시,풍생중학교,본교,기존(원)교,133-26 ,경기도 성남시 수정구 산성대로 111 (수진동.풍생중학교),경기도 성남시
