법정동,학제,설립,학교수,학생수_계,교원수_총계_계,입학자_계,졸업자_계,진학자_계,일반고_계,특목고_계,특성화고_계,자율고_계,기타_고등학교_계,국내_전문대학_계,국내_교육대학_계,국내_대학_계,국내_각종학교_계,국외_전문대학_계,국외_대학_계
강원 정선군,유치원,공립,14,293,30,173,228,0,0,0,0,0,0,0,0,0,0,0,0
강원 정선군,유치원,사립,1,86,6,42,68,0,0,0,0,0,0,0,0,0,0,0,0
강원 정선군,유치원,소계,15,379,36,215,296,0,0,0,0,0,0,0,0,0,0,0,0
강원 정선군,초등학교,공립,16,1489,211,237,277,277,0,0,0,0,0,0,0,0,0,0,0
강원 정선군,초등학교,소계,16,1489,211,237,277,277,0,0,0,0,0,0,0,0,0,0,0
강원 정선군,중학교,공립,8,916,106,253,329,328,241,1,86,0,0,0,0,0,0,0,0
강원 정선군,중학교,사립,1,46,9,13,12,12,6,0,5,0,1,0,0,0,0,0,0
강원 정선군,중학교,소계,9,962,115,266,341,340,247,1,91,0,1,0,0,0,0,0,0
강원 정선군,고등학교,공립,7,1000,131,334,314,231,0,0,0,0,0,102,0,129,0,0,0
강원 정선군,고등학교,소계,7,1000,131,334,314,231,0,0,0,0,0,102,0,129,0,0,0
강원 정선군,  (일반고),공립,6,775,106,259,247,210,0,0,0,0,0,84,0,126,0,0,0
강원 정선군,  (일반고),소계,6,775,106,259,247,210,0,0,0,0,0,84,0,126,0,0,0
강원 정선군,  (특성화고),공립,1,225,25,75,67,21,0,0,0,0,0,18,0,3,0,0,0
강원 정선군,  (특성화고),소계,1,225,25,75,67,21,0,0,0,0,0,18,0,3,0,0,0
강원 정선군,소계,공립,45,3698,478,997,1148,836,241,1,86,0,0,102,0,129,0,0,0
강원 정선군,소계,사립,2,132,15,55,80,12,6,0,5,0,1,0,0,0,0,0,0
강원 정선군,소계,소계,47,3830,493,1052,1228,848,247,1,91,0,1,102,0,129,0,0,0
강원 철원군,유치원,공립,10,248,24,169,213,0,0,0,0,0,0,0,0,0,0,0,0
강원 철원군,유치원,사립,3,106,11,49,78,0,0,0,0,0,0,0,0,0,0,0,0
강원 철원군,유치원,소계,13,354,35,218,291,0,0,0,0,0,0,0,0,0,0,0,0
강원 철원군,초등학교,공립,16,2473,267,422,492,492,0,0,0,0,0,0,0,0,0,0,0
강원 철원군,초등학교,소계,16,2473,267,422,492,492,0,0,0,0,0,0,0,0,0,0,0
강원 철원군,중학교,공립,5,1495,121,483,545,543,483,1,58,0,1,0,0,0,0,0,0
강원 철원군,중학교,소계,5,1495,121,483,545,543,483,1,58,0,1,0,0,0,0,0,0
강원 철원군,고등학교,공립,5,1606,136,541,507,415,0,0,0,0,0,141,1,273,0,0,0
강원 철원군,고등학교,소계,5,1606,136,541,507,415,0,0,0,0,0,141,1,273,0,0,0
강원 철원군,  (일반고),공립,4,1451,113,491,460,404,0,0,0,0,0,134,1,269,0,0,0
강원 철원군,  (일반고),소계,4,1451,113,491,460,404,0,0,0,0,0,134,1,269,0,0,0
강원 철원군,  (특성화고),공립,1,155,23,50,47,11,0,0,0,0,0,7,0,4,0,0,0
강원 철원군,  (특성화고),소계,1,155,23,50,47,11,0,0,0,0,0,7,0,4,0,0,0
강원 철원군,소계,공립,36,5822,548,1615,1757,1450,483,1,58,0,1,141,1,273,0,0,0
강원 철원군,소계,사립,3,106,11,49,78,0,0,0,0,0,0,0,0,0,0,0,0
강원 철원군,소계,소계,39,5928,559,1664,1835,1450,483,1,58,0,1,141,1,273,0,0,0
강원 화천군,유치원,공립,13,292,37,187,246,0,0,0,0,0,0,0,0,0,0,0,0
강원 화천군,유치원,사립,1,71,4,32,46,0,0,0,0,0,0,0,0,0,0,0,0
강원 화천군,유치원,소계,14,363,41,219,292,0,0,0,0,0,0,0,0,0,0,0,0
강원 화천군,초등학교,공립,13,1154,177,191,211,211,0,0,0,0,0,0,0,0,0,0,0
강원 화천군,초등학교,소계,13,1154,177,191,211,211,0,0,0,0,0,0,0,0,0,0,0
강원 화천군,중학교,공립,4,639,64,197,227,227,176,3,48,0,0,0,0,0,0,0,0
강원 화천군,중학교,소계,4,639,64,197,227,227,176,3,48,0,0,0,0,0,0,0,0
강원 화천군,고등학교,공립,4,654,79,212,197,146,0,0,0,0,0,70,0,76,0,0,0
강원 화천군,고등학교,소계,4,654,79,212,197,146,0,0,0,0,0,70,0,76,0,0,0
강원 화천군,  (일반고),공립,3,465,53,167,129,112,0,0,0,0,0,39,0,73,0,0,0
강원 화천군,  (일반고),소계,3,465,53,167,129,112,0,0,0,0,0,39,0,73,0,0,0
강원 화천군,  (특성화고),공립,1,189,26,45,68,34,0,0,0,0,0,31,0,3,0,0,0
강원 화천군,  (특성화고),소계,1,189,26,45,68,34,0,0,0,0,0,31,0,3,0,0,0
강원 화천군,소계,공립,34,2739,357,787,881,584,176,3,48,0,0,70,0,76,0,0,0
강원 화천군,소계,사립,1,71,4,32,46,0,0,0,0,0,0,0,0,0,0,0,0
강원 화천군,소계,소계,35,2810,361,819,927,584,176,3,48,0,0,70,0,76,0,0,0
강원 양구군,유치원,공립,9,145,16,109,128,0,0,0,0,0,0,0,0,0,0,0,0
강원 양구군,유치원,소계,9,145,16,109,128,0,0,0,0,0,0,0,0,0,0,0,0
강원 양구군,초등학교,공립,10,1220,158,192,201,201,0,0,0,0,0,0,0,0,0,0,0
강원 양구군,초등학교,소계,10,1220,158,192,201,201,0,0,0,0,0,0,0,0,0,0,0
강원 양구군,중학교,공립,6,635,84,182,201,201,177,13,11,0,0,0,0,0,0,0,0
강원 양구군,중학교,소계,6,635,84,182,201,201,177,13,11,0,0,0,0,0,0,0,0
강원 양구군,고등학교,공립,2,553,50,171,177,151,0,0,0,0,0,79,0,72,0,0,0
강원 양구군,고등학교,사립,1,425,43,152,145,92,0,0,0,0,0,0,8,81,3,0,0
강원 양구군,고등학교,소계,3,978,93,323,322,243,0,0,0,0,0,79,8,153,3,0,0
강원 양구군,  (일반고),공립,2,553,50,171,177,151,0,0,0,0,0,79,0,72,0,0,0
강원 양구군,  (일반고),소계,2,553,50,171,177,151,0,0,0,0,0,79,0,72,0,0,0
강원 양구군,  (특목고),사립,1,425,43,152,145,92,0,0,0,0,0,0,8,81,3,0,0
강원 양구군,  (특목고),소계,1,425,43,152,145,92,0,0,0,0,0,0,8,81,3,0,0
강원 양구군,소계,공립,27,2553,308,654,707,553,177,13,11,0,0,79,0,72,0,0,0
강원 양구군,소계,사립,1,425,43,152,145,92,0,0,0,0,0,0,8,81,3,0,0
강원 양구군,소계,소계,28,2978,351,806,852,645,177,13,11,0,0,79,8,153,3,0,0
강원 인제군,유치원,공립,15,352,40,203,329,0,0,0,0,0,0,0,0,0,0,0,0
강원 인제군,유치원,사립,2,127,8,49,101,0,0,0,0,0,0,0,0,0,0,0,0
강원 인제군,유치원,소계,17,479,48,252,430,0,0,0,0,0,0,0,0,0,0,0,0
강원 인제군,초등학교,공립,14,1692,218,284,240,240,0,0,0,0,0,0,0,0,0,0,0
강원 인제군,초등학교,소계,14,1692,218,284,240,240,0,0,0,0,0,0,0,0,0,0,0
강원 인제군,중학교,공립,6,763,96,215,326,326,292,13,14,6,1,0,0,0,0,0,0
강원 인제군,중학교,소계,6,763,96,215,326,326,292,13,14,6,1,0,0,0,0,0,0
강원 인제군,고등학교,공립,4,804,76,263,283,263,0,0,0,0,0,97,0,166,0,0,0
강원 인제군,고등학교,소계,4,804,76,263,283,263,0,0,0,0,0,97,0,166,0,0,0
강원 인제군,  (일반고),공립,4,804,76,263,283,263,0,0,0,0,0,97,0,166,0,0,0
강원 인제군,  (일반고),소계,4,804,76,263,283,263,0,0,0,0,0,97,0,166,0,0,0
강원 인제군,소계,공립,39,3611,430,965,1178,829,292,13,14,6,1,97,0,166,0,0,0
강원 인제군,소계,사립,2,127,8,49,101,0,0,0,0,0,0,0,0,0,0,0,0
강원 인제군,소계,소계,41,3738,438,1014,1279,829,292,13,14,6,1,97,0,166,0,0,0
강원 고성군,유치원,공립,10,145,15,89,109,0,0,0,0,0,0,0,0,0,0,0,0
강원 고성군,유치원,사립,1,44,3,20,19,0,0,0,0,0,0,0,0,0,0,0,0
강원 고성군,유치원,소계,11,189,18,109,128,0,0,0,0,0,0,0,0,0,0,0,0
강원 고성군,초등학교,공립,14,1024,170,163,179,179,0,0,0,0,0,0,0,0,0,0,0
강원 고성군,초등학교,소계,14,1024,170,163,179,179,0,0,0,0,0,0,0,0,0,0,0
강원 고성군,중학교,공립,4,447,58,135,195,195,150,2,43,0,0,0,0,0,0,0,0
강원 고성군,중학교,소계,4,447,58,135,195,195,150,2,43,0,0,0,0,0,0,0,0
강원 고성군,고등학교,공립,4,790,106,219,272,143,0,0,0,0,0,41,1,101,0,0,0
강원 고성군,고등학교,소계,4,790,106,219,272,143,0,0,0,0,0,41,1,101,0,0,0
강원 고성군,  (일반고),공립,2,396,42,125,131,111,0,0,0,0,0,18,1,92,0,0,0
강원 고성군,  (일반고),소계,2,396,42,125,131,111,0,0,0,0,0,18,1,92,0,0,0
강원 고성군,  (특성화고),공립,2,394,64,94,141,32,0,0,0,0,0,23,0,9,0,0,0
강원 고성군,  (특성화고),소계,2,394,64,94,141,32,0,0,0,0,0,23,0,9,0,0,0
강원 고성군,소계,공립,32,2406,349,606,755,517,150,2,43,0,0,41,1,101,0,0,0
강원 고성군,소계,사립,1,44,3,20,19,0,0,0,0,0,0,0,0,0,0,0,0
강원 고성군,소계,소계,33,2450,352,626,774,517,150,2,43,0,0,41,1,101,0,0,0
강원 양양군,유치원,공립,14,125,18,65,87,0,0,0,0,0,0,0,0,0,0,0,0
강원 양양군,유치원,사립,1,117,9,53,41,0,0,0,0,0,0,0,0,0,0,0,0
강원 양양군,유치원,소계,15,242,27,118,128,0,0,0,0,0,0,0,0,0,0,0,0
강원 양양군,초등학교,공립,14,1033,156,150,176,176,0,0,0,0,0,0,0,0,0,0,0
강원 양양군,초등학교,소계,14,1033,156,150,176,176,0,0,0,0,0,0,0,0,0,0,0
강원 양양군,중학교,공립,5,635,77,168,229,228,172,9,46,0,1,0,0,0,0,0,0
강원 양양군,중학교,소계,5,635,77,168,229,228,172,9,46,0,1,0,0,0,0,0,0
강원 양양군,고등학교,공립,2,596,65,200,215,165,0,0,0,0,0,73,0,92,0,0,0
강원 양양군,고등학교,소계,2,596,65,200,215,165,0,0,0,0,0,73,0,92,0,0,0
강원 양양군,  (일반고),공립,2,596,65,200,215,165,0,0,0,0,0,73,0,92,0,0,0
강원 양양군,  (일반고),소계,2,596,65,200,215,165,0,0,0,0,0,73,0,92,0,0,0
강원 양양군,소계,공립,35,2389,316,583,707,569,172,9,46,0,1,73,0,92,0,0,0
강원 양양군,소계,사립,1,117,9,53,41,0,0,0,0,0,0,0,0,0,0,0,0
강원 양양군,소계,소계,36,2506,325,636,748,569,172,9,46,0,1,73,0,92,0,0,0
강원 소계,유치원,국립,1,65,5,29,25,0,0,0,0,0,0,0,0,0,0,0,0
강원 소계,유치원,공립,274,6533,619,3903,4659,0,0,0,0,0,0,0,0,0,0,0,0
강원 소계,유치원,사립,111,10789,833,4929,7014,0,0,0,0,0,0,0,0,0,0,0,0
강원 소계,유치원,소계,386,17387,1457,8861,11698,0,0,0,0,0,0,0,0,0,0,0,0
강원 소계,초등학교,국립,1,444,26,74,85,85,0,0,0,0,0,0,0,0,0,0,0
강원 소계,초등학교,공립,347,77078,6629,12229,14129,14125,0,0,0,0,0,0,0,0,0,0,0
강원 소계,초등학교,사립,3,892,44,181,116,116,0,0,0,0,0,0,0,0,0,0,0
강원 소계,초등학교,소계,351,78414,6699,12484,14330,14326,0,0,0,0,0,0,0,0,0,0,0
강원 소계,중학교,공립,147,42940,3498,12886,16037,15995,12435,541,2897,60,62,0,0,0,0,0,0
강원 소계,중학교,사립,15,5133,365,1581,1767,1758,1336,59,332,7,24,0,0,0,0,0,0
강원 소계,중학교,소계,162,48073,3863,14467,17804,17753,13771,600,3229,67,86,0,0,0,0,0,0
강원 소계,고등학교,국립,1,1014,67,327,348,278,0,0,0,0,0,17,1,259,1,0,0
강원 소계,고등학교,공립,95,39748,3541,12951,13136,9789,0,0,0,0,0,3417,54,6073,238,1,6
강원 소계,고등학교,사립,21,14074,971,4667,4835,4220,0,0,0,0,0,1181,28,2917,46,1,47
강원 소계,고등학교,소계,117,54836,4579,17945,18319,14287,0,0,0,0,0,4615,83,9249,285,2,53
강원 소계,  (일반고),국립,1,1014,67,327,348,278,0,0,0,0,0,17,1,259,1,0,0
강원 소계,  (일반고),공립,68,29177,2361,9488,9787,8521,0,0,0,0,0,2498,54,5736,227,0,6
강원 소계,  (일반고),사립,17,13073,856,4314,4490,3968,0,0,0,0,0,1171,20,2729,43,1,4
강원 소계,  (일반고),소계,86,43264,3284,14129,14625,12767,0,0,0,0,0,3686,75,8724,271,1,10
강원 소계,  (특목고),공립,5,1207,179,441,403,189,0,0,0,0,0,29,0,155,5,0,0
강원 소계,  (특목고),사립,1,425,43,152,145,92,0,0,0,0,0,0,8,81,3,0,0
강원 소계,  (특목고),소계,6,1632,222,593,548,281,0,0,0,0,0,29,8,236,8,0,0
강원 소계,  (특성화고),공립,22,9364,1001,3022,2946,1079,0,0,0,0,0,890,0,182,6,1,0
강원 소계,  (특성화고),사립,2,121,30,44,53,33,0,0,0,0,0,10,0,22,0,0,1
강원 소계,  (특성화고),소계,24,9485,1031,3066,2999,1112,0,0,0,0,0,900,0,204,6,1,1
강원 소계,  (자율고),사립,1,455,42,157,147,127,0,0,0,0,0,0,0,85,0,0,42
강원 소계,  (자율고),소계,1,455,42,157,147,127,0,0,0,0,0,0,0,85,0,0,42
강원 소계,특수학교,공립,5,732,327,217,267,2,0,0,0,0,0,0,0,0,0,0,0
강원 소계,특수학교,사립,2,198,71,66,59,3,0,0,0,0,0,0,0,0,0,0,0
강원 소계,특수학교,소계,7,930,398,283,326,5,0,0,0,0,0,0,0,0,0,0,0
강원 소계,소계,국립,3,1523,98,430,458,363,0,0,0,0,0,17,1,259,1,0,0
강원 소계,소계,공립,868,167031,14614,42186,48228,39911,12435,541,2897,60,62,3417,54,6073,238,1,6
강원 소계,소계,사립,152,31086,2284,11424,13791,6097,1336,59,332,7,24,1181,28,2917,46,1,47
강원 소계,소계,소계,1023,199640,16996,54040,62477,46371,13771,600,3229,67,86,4615,83,9249,285,2,53
충북 청주시,유치원,국립,1,83,7,49,81,0,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,유치원,공립,83,3992,292,2195,3524,0,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,유치원,사립,54,6286,449,2821,4016,0,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,유치원,소계,138,10361,748,5065,7621,0,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,초등학교,국립,2,1014,59,161,180,180,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,초등학교,공립,86,48695,3223,8146,8397,8396,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,초등학교,사립,1,374,13,72,37,37,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,초등학교,소계,89,50083,3295,8379,8614,8613,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,중학교,국립,2,1049,99,326,406,405,219,16,106,62,2,0,0,0,0,0,0
충북 청주시,중학교,공립,38,25108,1637,7407,9058,9039,5953,459,2210,333,84,0,0,0,0,0,0
충북 청주시,중학교,사립,6,2977,186,845,1239,1238,801,48,372,6,11,0,0,0,0,0,0
충북 청주시,중학교,소계,46,29134,1922,8578,10703,10682,6973,523,2688,401,97,0,0,0,0,0,0
충북 청주시,고등학교,국립,2,1116,87,363,378,332,0,0,0,0,0,50,3,275,4,0,0
충북 청주시,고등학교,공립,24,21366,1485,6994,7327,5539,0,0,0,0,0,1895,36,3587,15,1,5
충북 청주시,고등학교,사립,11,10433,593,3394,3570,2739,0,0,0,0,0,695,13,2006,14,0,11
충북 청주시,고등학교,소계,37,32915,2165,10751,11275,8610,0,0,0,0,0,2640,52,5868,33,1,16
충북 청주시,  (일반고),국립,2,1116,87,363,378,332,0,0,0,0,0,50,3,275,4,0,0
충북 청주시,  (일반고),공립,12,12522,781,4021,4490,3906,0,0,0,0,0,1226,25,2638,14,1,2
충북 청주시,  (일반고),사립,7,7776,421,2517,2684,2353,0,0,0,0,0,429,13,1896,11,0,4
충북 청주시,  (일반고),소계,21,21414,1289,6901,7552,6591,0,0,0,0,0,1705,41,4809,29,1,6
충북 청주시,  (특목고),공립,4,1214,152,427,398,286,0,0,0,0,0,34,0,248,1,0,3
충북 청주시,  (특목고),소계,4,1214,152,427,398,286,0,0,0,0,0,34,0,248,1,0,3
충북 청주시,  (특성화고),공립,5,5135,366,1693,1681,665,0,0,0,0,0,511,0,154,0,0,0
충북 청주시,  (특성화고),사립,4,2657,172,877,886,386,0,0,0,0,0,266,0,110,3,0,7
충북 청주시,  (특성화고),소계,9,7792,538,2570,2567,1051,0,0,0,0,0,777,0,264,3,0,7
충북 청주시,  (자율고),공립,3,2495,186,853,758,682,0,0,0,0,0,124,11,547,0,0,0
충북 청주시,  (자율고),소계,3,2495,186,853,758,682,0,0,0,0,0,124,11,547,0,0,0
충북 청주시,특수학교,공립,2,354,114,107,109,0,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,특수학교,사립,2,341,100,110,119,2,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,특수학교,소계,4,695,214,217,228,2,0,0,0,0,0,0,0,0,0,0,0
충북 청주시,소계,국립,7,3262,252,899,1045,917,219,16,106,62,2,50,3,275,4,0,0
충북 청주시,소계,공립,233,99515,6751,24849,28415,22974,5953,459,2210,333,84,1895,36,3587,15,1,5
충북 청주시,소계,사립,74,20411,1341,7242,8981,4016,801,48,372,6,11,695,13,2006,14,0,11
충북 청주시,소계,소계,314,123188,8344,32990,38441,27907,6973,523,2688,401,97,2640,52,5868,33,1,16
충북 충주시,유치원,공립,34,1111,97,567,853,0,0,0,0,0,0,0,0,0,0,0,0
충북 충주시,유치원,사립,11,1117,89,501,793,0,0,0,0,0,0,0,0,0,0,0,0
충북 충주시,유치원,소계,45,2228,186,1068,1646,0,0,0,0,0,0,0,0,0,0,0,0
충북 충주시,초등학교,공립,38,10521,861,1701,1871,1871,0,0,0,0,0,0,0,0,0,0,0
충북 충주시,초등학교,소계,38,10521,861,1701,1871,1871,0,0,0,0,0,0,0,0,0,0,0
충북 충주시,중학교,공립,14,5144,381,1475,1984,1975,977,34,569,386,9,0,0,0,0,0,0
충북 충주시,중학교,사립,3,1503,89,423,527,526,322,8,164,28,4,0,0,0,0,0,0
충북 충주시,중학교,소계,17,6647,470,1898,2511,2501,1299,42,733,414,13,0,0,0,0,0,0
충북 충주시,고등학교,공립,6,4049,323,1309,1444,1127,0,0,0,0,0,353,5,736,32,0,1
충북 충주시,고등학교,사립,5,3413,239,1099,1227,885,0,0,0,0,0,277,5,596,2,0,5
충북 충주시,고등학교,소계,11,7462,562,2408,2671,2012,0,0,0,0,0,630,10,1332,34,0,6
충북 충주시,  (일반고),공립,3,1563,133,502,567,448,0,0,0,0,0,168,2,278,0,0,0
충북 충주시,  (일반고),사립,3,1946,133,618,730,652,0,0,0,0,0,166,3,480,0,0,3
충북 충주시,  (일반고),소계,6,3509,266,1120,1297,1100,0,0,0,0,0,334,5,758,0,0,3
충북 충주시,  (특성화고),공립,1,726,57,231,248,105,0,0,0,0,0,74,0,31,0,0,0
충북 충주시,  (특성화고),사립,2,1467,106,481,497,233,0,0,0,0,0,111,2,116,2,0,2
충북 충주시,  (특성화고),소계,3,2193,163,712,745,338,0,0,0,0,0,185,2,147,2,0,2
충북 충주시,  (자율고),공립,2,1760,133,576,629,574,0,0,0,0,0,111,3,427,32,0,1
충북 충주시,  (자율고),소계,2,1760,133,576,629,574,0,0,0,0,0,111,3,427,32,0,1
충북 충주시,특수학교,사립,3,295,93,107,85,4,0,0,0,0,0,0,0,0,0,0,0
충북 충주시,특수학교,소계,3,295,93,107,85,4,0,0,0,0,0,0,0,0,0,0,0
충북 충주시,소계,공립,92,20825,1662,5052,6152,4973,977,34,569,386,9,353,5,736,32,0,1
충북 충주시,소계,사립,22,6328,510,2130,2632,1415,322,8,164,28,4,277,5,596,2,0,5
충북 충주시,소계,소계,114,27153,2172,7182,8784,6388,1299,42,733,414,13,630,10,1332,34,0,6
충북 제천시,유치원,공립,23,843,66,373,624,0,0,0,0,0,0,0,0,0,0,0,0
충북 제천시,유치원,사립,11,905,80,417,707,0,0,0,0,0,0,0,0,0,0,0,0
충북 제천시,유치원,소계,34,1748,146,790,1331,0,0,0,0,0,0,0,0,0,0,0,0
충북 제천시,초등학교,공립,24,6588,520,1088,1203,1203,0,0,0,0,0,0,0,0,0,0,0
충북 제천시,초등학교,소계,24,6588,520,1088,1203,1203,0,0,0,0,0,0,0,0,0,0,0
충북 제천시,중학교,공립,12,3621,290,1024,1387,1387,921,19,411,28,8,0,0,0,0,0,0
충북 제천시,중학교,사립,1,573,34,180,200,200,155,0,34,9,2,0,0,0,0,0,0
충북 제천시,중학교,소계,13,4194,324,1204,1587,1587,1076,19,445,37,10,0,0,0,0,0,0
충북 제천시,고등학교,공립,6,4099,307,1299,1415,1029,0,0,0,0,0,336,4,683,5,0,1
충북 제천시,고등학교,사립,1,884,57,274,318,294,0,0,0,0,0,111,1,182,0,0,0
충북 제천시,고등학교,소계,7,4983,364,1573,1733,1323,0,0,0,0,0,447,5,865,5,0,1
충북 제천시,  (일반고),공립,3,2503,170,818,873,786,0,0,0,0,0,141,4,635,5,0,1
충북 제천시,  (일반고),사립,1,884,57,274,318,294,0,0,0,0,0,111,1,182,0,0,0
충북 제천시,  (일반고),소계,4,3387,227,1092,1191,1080,0,0,0,0,0,252,5,817,5,0,1
충북 제천시,  (특성화고),공립,3,1596,137,481,542,243,0,0,0,0,0,195,0,48,0,0,0
충북 제천시,  (특성화고),소계,3,1596,137,481,542,243,0,0,0,0,0,195,0,48,0,0,0
충북 제천시,특수학교,사립,1,220,62,67,75,0,0,0,0,0,0,0,0,0,0,0,0
충북 제천시,특수학교,소계,1,220,62,67,75,0,0,0,0,0,0,0,0,0,0,0,0
충북 제천시,각종학교,사립,1,125,30,45,43,18,0,0,0,0,0,0,0,0,0,0,0
충북 제천시,각종학교,소계,1,125,30,45,43,18,0,0,0,0,0,0,0,0,0,0,0
충북 제천시,소계,공립,65,15151,1183,3784,4629,3619,921,19,411,28,8,336,4,683,5,0,1
충북 제천시,소계,사립,15,2707,263,983,1343,512,155,0,34,9,2,111,1,182,0,0,0
충북 제천시,소계,소계,80,17858,1446,4767,5972,4131,1076,19,445,37,10,447,5,865,5,0,1
충북 보은군,유치원,공립,15,233,26,111,213,0,0,0,0,0,0,0,0,0,0,0,0
충북 보은군,유치원,사립,1,61,5,21,21,0,0,0,0,0,0,0,0,0,0,0,0
충북 보은군,유치원,소계,16,294,31,132,234,0,0,0,0,0,0,0,0,0,0,0,0
충북 보은군,초등학교,공립,15,1206,197,181,257,257,0,0,0,0,0,0,0,0,0,0,0
충북 보은군,초등학교,소계,15,1206,197,181,257,257,0,0,0,0,0,0,0,0,0,0,0
충북 보은군,중학교,공립,5,850,98,259,304,304,179,11,112,2,0,0,0,0,0,0,0
충북 보은군,중학교,소계,5,850,98,259,304,304,179,11,112,2,0,0,0,0,0,0,0
충북 보은군,고등학교,공립,3,612,66,214,198,100,0,0,0,0,0,62,0,37,1,0,0
충북 보은군,고등학교,사립,1,360,26,112,130,112,0,0,0,0,0,45,0,64,3,0,0
충북 보은군,고등학교,소계,4,972,92,326,328,212,0,0,0,0,0,107,0,101,4,0,0
충북 보은군,  (일반고),공립,1,176,17,56,68,62,0,0,0,0,0,26,0,36,0,0,0
충북 보은군,  (일반고),사립,1,360,26,112,130,112,0,0,0,0,0,45,0,64,3,0,0
충북 보은군,  (일반고),소계,2,536,43,168,198,174,0,0,0,0,0,71,0,100,3,0,0
충북 보은군,  (특성화고),공립,2,436,49,158,130,38,0,0,0,0,0,36,0,1,1,0,0
충북 보은군,  (특성화고),소계,2,436,49,158,130,38,0,0,0,0,0,36,0,1,1,0,0
충북 보은군,소계,공립,38,2901,387,765,972,661,179,11,112,2,0,62,0,37,1,0,0
충북 보은군,소계,사립,2,421,31,133,151,112,0,0,0,0,0,45,0,64,3,0,0
충북 보은군,소계,소계,40,3322,418,898,1123,773,179,11,112,2,0,107,0,101,4,0,0
충북 옥천군,유치원,공립,13,321,29,145,284,0,0,0,0,0,0,0,0,0,0,0,0
충북 옥천군,유치원,사립,4,310,24,120,278,0,0,0,0,0,0,0,0,0,0,0,0
충북 옥천군,유치원,소계,17,631,53,265,562,0,0,0,0,0,0,0,0,0,0,0,0
충북 옥천군,초등학교,공립,12,2206,240,357,377,377,0,0,0,0,0,0,0,0,0,0,0
충북 옥천군,초등학교,소계,12,2206,240,357,377,377,0,0,0,0,0,0,0,0,0,0,0
충북 옥천군,중학교,공립,5,1328,120,367,524,523,375,13,133,0,2,0,0,0,0,0,0
충북 옥천군,중학교,소계,5,1328,120,367,524,523,375,13,133,0,2,0,0,0,0,0,0
충북 옥천군,고등학교,공립,3,1377,106,466,463,337,0,0,0,0,0,141,1,195,0,0,0
충북 옥천군,고등학교,소계,3,1377,106,466,463,337,0,0,0,0,0,141,1,195,0,0,0
충북 옥천군,  (일반고),공립,2,871,64,296,303,271,0,0,0,0,0,82,1,188,0,0,0
충북 옥천군,  (일반고),소계,2,871,64,296,303,271,0,0,0,0,0,82,1,188,0,0,0
충북 옥천군,  (특성화고),공립,1,506,42,170,160,66,0,0,0,0,0,59,0,7,0,0,0
충북 옥천군,  (특성화고),소계,1,506,42,170,160,66,0,0,0,0,0,59,0,7,0,0,0
충북 옥천군,소계,공립,33,5232,495,1335,1648,1237,375,13,133,0,2,141,1,195,0,0,0
충북 옥천군,소계,사립,4,310,24,120,278,0,0,0,0,0,0,0,0,0,0,0,0
충북 옥천군,소계,소계,37,5542,519,1455,1926,1237,375,13,133,0,2,141,1,195,0,0,0
충북 영동군,유치원,공립,13,346,33,163,187,0,0,0,0,0,0,0,0,0,0,0,0
충북 영동군,유치원,사립,3,131,10,45,49,0,0,0,0,0,0,0,0,0,0,0,0
충북 영동군,유치원,소계,16,477,43,208,236,0,0,0,0,0,0,0,0,0,0,0,0
충북 영동군,초등학교,공립,15,1908,232,294,357,357,0,0,0,0,0,0,0,0,0,0,0
충북 영동군,초등학교,소계,15,1908,232,294,357,357,0,0,0,0,0,0,0,0,0,0,0
충북 영동군,중학교,공립,5,765,92,212,291,290,159,8,119,3,1,0,0,0,0,0,0
충북 영동군,중학교,사립,4,481,52,149,171,170,99,1,67,2,1,0,0,0,0,0,0
