_c0,특목고진학자수,학교종류,중학교명,주소
518,0,일반중학교,경일중학교,부산광역시 강서구
519,1,일반중학교,낙동중학교,부산광역시 강서구
520,0,일반중학교,녹산중학교,부산광역시 강서구
521,0,일반중학교,대저중학교,부산광역시 강서구
522,0,일반중학교,덕문중학교,부산광역시 강서구
523,0,일반중학교,명지중학교,부산광역시 강서구
524,17,일반중학교,명호중학교,부산광역시 강서구
525,0,일반중학교,신호중학교,부산광역시 강서구
526,0,일반중학교,지사중학교,부산광역시 강서구
527,4,일반중학교,거성중학교,부산광역시 연제구
528,12,일반중학교,거제여자중학교,부산광역시 연제구
529,5,일반중학교,연산중학교,부산광역시 연제구
530,7,일반중학교,연일중학교,부산광역시 연제구
531,3,일반중학교,연제중학교,부산광역시 연제구
532,8,일반중학교,연천중학교,부산광역시 연제구
533,8,일반중학교,이사벨중학교,부산광역시 연제구
534,4,일반중학교,토현중학교,부산광역시 연제구
535,4,일반중학교,광안중학교,부산광역시 수영구
536,4,일반중학교,동수영중학교,부산광역시 수영구
537,7,일반중학교,동아중학교,부산광역시 수영구
538,2,일반중학교,망미중학교,부산광역시 수영구
539,6,일반중학교,부산수영중학교,부산광역시 수영구
540,3,일반중학교,한바다중학교,부산광역시 수영구
541,0,일반중학교,덕포여자중학교,부산광역시 사상구
542,5,일반중학교,동주중학교,부산광역시 사상구
543,2,일반중학교,모동중학교,부산광역시 사상구
544,1,일반중학교,모라중학교,부산광역시 사상구
545,"",일반중학교,삼락중학교,부산광역시 사상구
546,0,일반중학교,신라중학교,부산광역시 사상구
547,3,일반중학교,엄궁중학교,부산광역시 사상구
548,2,일반중학교,주감중학교,부산광역시 사상구
549,3,일반중학교,주례여자중학교,부산광역시 사상구
550,2,일반중학교,주례중학교,부산광역시 사상구
551,4,일반중학교,학장중학교,부산광역시 사상구
552,1,일반중학교,기장중학교,부산광역시 기장군
553,3,일반중학교,대청중학교,부산광역시 기장군
554,7,일반중학교,모전중학교,부산광역시 기장군
555,6,일반중학교,부산중앙중학교,부산광역시 기장군
556,5,일반중학교,신정중학교,부산광역시 기장군
557,1,일반중학교,장안중학교,부산광역시 기장군
558,0,일반중학교,정관중학교,부산광역시 기장군
559,2,일반중학교,경구중학교,대구광역시 중구
560,3,일반중학교,경북대학교사범대학부설중학교,대구광역시 중구
561,1,일반중학교,계성중학교,대구광역시 중구
562,0,일반중학교,대구제일중학교,대구광역시 중구
563,0,일반중학교,성명여자중학교,대구광역시 중구
564,2,일반중학교,강동중학교,대구광역시 동구
565,2,일반중학교,공산중학교,대구광역시 동구
566,3,일반중학교,동촌중학교,대구광역시 동구
567,0,일반중학교,불로중학교,대구광역시 동구
568,0,일반중학교,새론중학교,대구광역시 동구
569,0,일반중학교,신기중학교,대구광역시 동구
570,0,일반중학교,신아중학교,대구광역시 동구
571,2,일반중학교,안심중학교,대구광역시 동구
572,4,일반중학교,영신중학교,대구광역시 동구
573,4,일반중학교,율원중학교,대구광역시 동구
574,1,일반중학교,입석중학교,대구광역시 동구
575,2,일반중학교,청구중학교,대구광역시 동구
576,0,일반중학교,경상여자중학교,대구광역시 서구
577,4,일반중학교,경운중학교,대구광역시 서구
578,1,일반중학교,경일중학교,대구광역시 서구
579,"",일반중학교,대구서부중학교,대구광역시 서구
580,1,일반중학교,대평중학교,대구광역시 서구
581,0,일반중학교,서남중학교,대구광역시 서구
582,"",일반중학교,서대구중학교,대구광역시 서구
583,"",일반중학교,서진중학교,대구광역시 서구
584,3,일반중학교,중리중학교,대구광역시 서구
585,1,일반중학교,평리중학교,대구광역시 서구
586,"",일반중학교,경복중학교,대구광역시 남구
587,0,일반중학교,경상중학교,대구광역시 남구
588,2,일반중학교,경일여자중학교,대구광역시 남구
589,1,일반중학교,경혜여자중학교,대구광역시 남구
590,0,일반중학교,대구중학교,대구광역시 남구
591,2,일반중학교,대명중학교,대구광역시 남구
592,1,일반중학교,심인중학교,대구광역시 남구
593,0,일반중학교,협성경복중학교,대구광역시 남구
594,4,일반중학교,강북중학교,대구광역시 북구
595,2,일반중학교,경명여자중학교,대구광역시 북구
596,"",일반중학교,관음중학교,대구광역시 북구
597,4,일반중학교,관천중학교,대구광역시 북구
598,"",일반중학교,교동중학교,대구광역시 북구
599,2,일반중학교,구암중학교,대구광역시 북구
600,2,일반중학교,대구북중학교,대구광역시 북구
601,3,일반중학교,대구일중학교,대구광역시 북구
602,"",체육중학교,대구체육중학교,대구광역시 북구
603,2,일반중학교,동변중학교,대구광역시 북구
604,5,일반중학교,동평중학교,대구광역시 북구
605,4,일반중학교,매천중학교,대구광역시 북구
606,1,일반중학교,복현중학교,대구광역시 북구
607,"",일반중학교,사수중학교,대구광역시 북구
608,1,일반중학교,산격중학교,대구광역시 북구
609,2,일반중학교,서변중학교,대구광역시 북구
610,6,일반중학교,성광중학교,대구광역시 북구
611,1,일반중학교,성화중학교,대구광역시 북구
612,2,일반중학교,운암중학교,대구광역시 북구
613,3,일반중학교,칠곡중학교,대구광역시 북구
614,7,일반중학교,침산중학교,대구광역시 북구
615,0,일반중학교,팔달중학교,대구광역시 북구
616,3,일반중학교,학남중학교,대구광역시 북구
617,4,일반중학교,경신중학교,대구광역시 수성구
618,4,일반중학교,고산중학교,대구광역시 수성구
619,2,일반중학교,노변중학교,대구광역시 수성구
620,2,일반중학교,능인중학교,대구광역시 수성구
621,8,일반중학교,대구동부중학교,대구광역시 수성구
622,7,일반중학교,대구동중학교,대구광역시 수성구
623,"",일반중학교,대구중앙중학교,대구광역시 수성구
624,6,일반중학교,대륜중학교,대구광역시 수성구
625,3,일반중학교,덕원중학교,대구광역시 수성구
626,2,일반중학교,덕화중학교,대구광역시 수성구
627,5,일반중학교,동도중학교,대구광역시 수성구
628,3,일반중학교,동원중학교,대구광역시 수성구
629,2,일반중학교,매호중학교,대구광역시 수성구
630,2,일반중학교,범물중학교,대구광역시 수성구
631,"",일반중학교,범일중학교,대구광역시 수성구
632,4,일반중학교,소선여자중학교,대구광역시 수성구
633,"",일반중학교,수성중학교,대구광역시 수성구
634,3,일반중학교,시지중학교,대구광역시 수성구
635,0,일반중학교,신명여자중학교,대구광역시 수성구
636,11,일반중학교,오성중학교,대구광역시 수성구
637,7,일반중학교,정화중학교,대구광역시 수성구
638,2,일반중학교,지산중학교,대구광역시 수성구
639,4,일반중학교,황금중학교,대구광역시 수성구
640,"",일반중학교,경암중학교,대구광역시 달서구
641,"",일반중학교,구남중학교,대구광역시 달서구
642,4,일반중학교,대건중학교,대구광역시 달서구
643,"",일반중학교,대곡중학교,대구광역시 달서구
644,2,일반중학교,대서중학교,대구광역시 달서구
645,6,일반중학교,대진중학교,대구광역시 달서구
646,2,일반중학교,도원중학교,대구광역시 달서구
647,1,일반중학교,상서중학교,대구광역시 달서구
648,3,일반중학교,상원중학교,대구광역시 달서구
649,"",일반중학교,상인중학교,대구광역시 달서구
650,"",일반중학교,새본리중학교,대구광역시 달서구
651,"",일반중학교,성곡중학교,대구광역시 달서구
652,"",일반중학교,성당중학교,대구광역시 달서구
653,"",일반중학교,성산중학교,대구광역시 달서구
654,3,일반중학교,성서중학교,대구광역시 달서구
655,2,일반중학교,성지중학교,대구광역시 달서구
656,1,일반중학교,송현여자중학교,대구광역시 달서구
657,1,일반중학교,신당중학교,대구광역시 달서구
658,5,일반중학교,영남중학교,대구광역시 달서구
659,3,일반중학교,와룡중학교,대구광역시 달서구
660,2,일반중학교,용산중학교,대구광역시 달서구
661,1,일반중학교,원화중학교,대구광역시 달서구
662,5,일반중학교,월배중학교,대구광역시 달서구
663,5,일반중학교,월서중학교,대구광역시 달서구
664,4,일반중학교,월암중학교,대구광역시 달서구
665,2,일반중학교,이곡중학교,대구광역시 달서구
666,"",일반중학교,조암중학교,대구광역시 달서구
667,1,일반중학교,죽전중학교,대구광역시 달서구
668,1,일반중학교,학산중학교,대구광역시 달서구
669,"",일반중학교,효성중학교,대구광역시 달서구
670,1,일반중학교,가창중학교,대구광역시 달성군
671,0,일반중학교,경서중학교,대구광역시 달성군
672,0,일반중학교,구지중학교,대구광역시 달성군
673,0,일반중학교,논공중학교,대구광역시 달성군
674,2,일반중학교,다사중학교,대구광역시 달성군
675,0,일반중학교,달서중학교,대구광역시 달성군
676,1,일반중학교,달성중학교,대구광역시 달성군
677,1,일반중학교,북동중학교,대구광역시 달성군
678,"",일반중학교,서동중학교,대구광역시 달성군
679,3,일반중학교,서재중학교,대구광역시 달성군
680,1,일반중학교,왕선중학교,대구광역시 달성군
681,0,일반중학교,유가중학교,대구광역시 달성군
682,1,일반중학교,천내중학교,대구광역시 달성군
683,0,일반중학교,포산중학교,대구광역시 달성군
684,"",일반중학교,한울안중학교,대구광역시 달성군
685,0,일반중학교,현풍중학교,대구광역시 달성군
