,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
1999,G10,대전광역시교육청,서구,학원,3000013634,지적공감입시학원,20191031,20191031,개원,,,150,100.0,입시.검정 및 보습,보통교과,,입시,,Y,N,35241,대전광역시 서구 둔산로 130,/ 613/ 614호 (둔산동/ 대덕프라자),20210912
2000,G10,대전광역시교육청,서구,학원,2886,지투스학원,20040216,20040216,개원,,,57,30.0,입시.검정 및 보습,보통교과,보습/입시/,보습,,N,N,35213,대전광역시 서구 청사서로54번길 17,/ 4층 일부 (월평동),20210912
2001,G10,대전광역시교육청,서구,학원,8695,지프라임학원,20080124,20080124,개원,,,144,45.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,,302870,대전광역시 서구 복수동로 54 ,2층(복수동),20210912
2002,G10,대전광역시교육청,서구,학원,3000013375,지혜의숲서구둔산학원,20190215,20190215,개원,,,28,48.0,입시.검정 및 보습,보통교과,,보습,,Y,N,35240,대전광역시 서구 문예로 65,/ 4층 (둔산동),20210912
2003,G10,대전광역시교육청,서구,학원,1000002527,진달래음악학원,19950610,19950610,개원,,,74,144.0,예능(대),예능(중),,음악,,N,N,302754,대전광역시 서구 월평동로 45,  진달래아파트 상가 20/ 202호(월평동),20210912
2004,G10,대전광역시교육청,서구,학원,3000012167,진마학원,20160307,20160307,개원,,,48,39.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,35303,대전광역시 서구 용문로 89-18,/ 2층/3층 (용문동),20210912
2005,G10,대전광역시교육청,서구,학원,3000012494,진수학전문학원,20161215,20161215,개원,,,490,80.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,35209,대전광역시 서구 청사로 228,/ 3/4층 (둔산동),20210912
2006,G10,대전광역시교육청,서구,학원,3000013379,진실용음악학원,20190222,20190222,개원,,,60,20.0,기예(대),기예(중),,실용음악(성악),,Y,N,35255,대전광역시 서구 남선로9번길 63-9,/ 1층 (탄방동),20210912
2007,G10,대전광역시교육청,서구,학원,3000014019,진플학원,20201216,20201216,개원,,,975,50.0,입시.검정 및 보습,보통교과,,보습,,Y,N,35209,대전광역시 서구 청사로 228,/ 404호 (둔산동),20210912
2008,G10,대전광역시교육청,서구,학원,3000012879,진학학원,20171116,20171116,개원,,,126,70.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,35241,대전광역시 서구 둔산남로105번길 27,/ 6층 (둔산동),20210912
