,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
7630,C10,부산광역시교육청,해운대구,교습소,3000014508,이화클라비어음악교습소,20150702,20150702,개원,,,15,5.0,예능(대),예능(중),,음악,,Y,N,48119,부산광역시 해운대구 마린시티2로 33,/ 104동 915호 (우동/ 해운대 두산위브더제니스상가),20210604
7631,C10,부산광역시교육청,해운대구,교습소,3000017312,인수학교습소,20180411,20180411,개원,,,24,8.0,입시.검정 및 보습,보통교과,초등수학,보습,,Y,N,48087,부산광역시 해운대구 우동1로 64-1,/ 3층 (우동),20210604
7632,C10,부산광역시교육청,해운대구,교습소,3000012243,인지독서논술교습소,20130311,20130311,개원,,,12,6.0,입시.검정 및 보습,보통교과,논술(초등),보습·논술,,Y,N,48037,부산광역시 해운대구 선수촌로 122,/ 아시아선수촌아파트종합상가 301호 (반여동),20210604
7633,C10,부산광역시교육청,해운대구,교습소,10661,일등수학교습소,20071116,20071116,개원,,,7,7.0,입시.검정 및 보습,보통교과,초등,보습,,Y,N,48085,부산광역시 해운대구 우동1로 87,/ 2층 (우동),20210604
7634,C10,부산광역시교육청,해운대구,교습소,3000019659,일목국어교습소,20201201,20201201,개원,,,18,6.0,입시.검정 및 보습,보통교과,,보습,,Y,N,48111,부산광역시 해운대구 양운로42번길 14,/ 601호 일부(가칭 602호) (좌동/ 지오프라자Ⅱ),20210604
7635,C10,부산광역시교육청,해운대구,교습소,3000017165,일목플러스수학교습소,20180312,20180312,개원,,,8,5.0,입시.검정 및 보습,보통교과,초등수학,보습,,Y,N,48113,부산광역시 해운대구 좌동순환로311번길 8,/ 305호 (좌동/ 해운대영남아파트상가동),20210604
7636,C10,부산광역시교육청,해운대구,교습소,3000015203,임경화피아노교습소,20160309,20160309,개원,,,20,5.0,예능(대),예능(중),초급1,음악,,Y,N,48091,부산광역시 해운대구 해운대해변로 83,/ 상가동 403호 일부 (우동/ 경남마리나아파트),20210604
7637,C10,부산광역시교육청,해운대구,교습소,12418,임대홍수학교실교습소,20090508,20090508,개원,,,14,7.0,입시.검정 및 보습,보통교과,수학(중등),보습,,N,N,48108,부산광역시 해운대구 좌동순환로 237,/ 305호 (좌동),20210604
7638,C10,부산광역시교육청,해운대구,교습소,3000016261,잇츠영어교습소,20170315,20170315,개원,,,25,6.0,입시.검정 및 보습,보통교과,초등영어1,보습,,Y,N,48075,부산광역시 해운대구 좌동순환로 173,/ 901호 일부 (좌동/ 영풍프라자),20210801
7639,C10,부산광역시교육청,해운대구,교습소,3000017142,잉디사고력영어교습소,20180228,20180228,개원,,,12,6.0,국제화,외국어,영어초등A(실용외국어),실용외국어(유아/초·중·고),,Y,N,48104,부산광역시 해운대구 좌동순환로 402,/ 206호 (중동/ 래미안해운대 110동),20210604
