유흥업소ID,법정동코드,사업장명,구분명
21590,28110,앗싸크럽,룸살롱
21591,28110,아미,스텐드바
21592,28110,7080뮤지션라이브,룸살롱
21593,28110,미성가요방,기타
21594,28110,토마토노래클럽,룸살롱
21595,28110,가이가요주점,룸살롱
21596,28110,강남 텐프로,룸살롱
21597,28110,크로마(CHROMA),기타
21598,28110,노래타운백야,노래클럽
21599,28110,럭셔리노래광장,노래클럽
21600,28110,스타노래타운,노래클럽
21601,28110,영 준코 소주호프 노래타운,기타
21602,28110,나비,노래클럽
21603,28110,연예인Ⅲ,룸살롱
21604,28110,보보스,룸살롱
21605,28110,파티파티노래클럽,룸살롱
21606,28110,벤츠노래클럽,노래클럽
21607,46810,현지 뮤직홀,룸살롱
21608,46810,M클럽,기타
21609,46810,산수화가요주점,룸살롱
21610,46810,민들레 가요주점,룸살롱
21611,46810,두리유흥주점,룸살롱
21612,46810,환희유흥주점,룸살롱
21613,46810,뉴 오렌지,룸살롱
21614,46810,레드 노래홀,룸살롱
21615,46810,보물섬,룸살롱
21616,46810,폭탄노래타운,룸살롱
21617,46810,초콜릿,룸살롱
21618,46810,씽씽노래타운,룸살롱
21619,46810,필드가요주점,룸살롱
21620,46810,초야 유흥주점,룸살롱
21621,46810,솜,룸살롱
21622,46810,테마유흥주점,룸살롱
21623,46810,궁,기타
21624,46810,베르사유,룸살롱
21625,46810,푸른터 유흥주점,기타
21626,46810,하나 장미 유흥주점,룸살롱
21627,46810,샤인(Shine),룸살롱
21628,46810,열창주점크리스탈,룸살롱
21629,46810,야수,카바레
21630,46810,정거장미씨클럽,기타
21631,46810,신세계,룸살롱
21632,46810,파트너,룸살롱
21633,46810,샹하이뮤직뱅크,룸살롱
21634,46810,파라다이스 유흥주점,룸살롱
21635,46810,입큰개구리,룸살롱
21636,46810,오페라,룸살롱
21637,46810,동경유흥주점,룸살롱
21638,46770,흥진가요주점,간이주점
21639,46770,박카스,룸살롱
21640,46770,필노래타운,룸살롱
21641,46770,황금가요주점,카바레
21642,46770,지구촌 단란클럽,고고(디스코)클럽
21643,46770,야돈,카바레
21644,46770,황태자 라이브,노래클럽
21645,46770,짠짜라가요주점,룸살롱
21646,46770,쎄시봉 라이브주점,룸살롱
21647,46770,도나도나,간이주점
21648,46770,스텔스룸비지니스크럽,룸살롱
21649,46770,미시촌,룸살롱
21650,46770,사군자,룸살롱
21651,46770,왕실음악홀,룸살롱
21652,46770,보물섬,룸살롱
21653,46770,딩동댕노래주점,룸살롱
21654,46770,슐탄가요주점,간이주점
21655,46770,카사블랑카,비어(바)살롱
21656,46770,은하수 가요주점,룸살롱
21657,46770,아리랑음악홀,노래클럽
21658,46770,놀러와,카바레
21659,46770,코리아나,카바레
21660,46770,OB음악홀,카바레
21661,46770,비너스룸클럽,룸살롱
21662,46770,블랙홀,룸살롱
21663,46770,하이트가요주점,카바레
21664,46770,킹 노래타운,룸살롱
21665,46770,명동나이트,고고(디스코)클럽
21666,46770,궁가요주점,룸살롱
21667,46770,프라자음악홀,룸살롱
21668,46770,보그,룸살롱
21669,46770,카니발가요주점,카바레
21670,46770,시드니,룸살롱
21671,46770,하와이룸 가요주점,룸살롱
21672,46770,길벗유흥주점,카바레
21673,46770,도레미7080주점,룸살롱
21674,46720,초원노래홀,룸살롱
21675,46720,물레방아,기타
21676,46720,에이스,룸살롱
21677,46720,맨하탄,카바레
21678,46720,도림크럽,간이주점
21679,46230,호박노래방,스텐드바
21680,46230,엠파이어스탠드빠,스텐드바
21681,46230,무지개노래방,룸살롱
21682,46230,쏘냐,기타
21683,46230,리치,기타
21684,46230,땡벌,기타
21685,46230,빙고음악홀,룸살롱
21686,46230,베테랑,룸살롱
21687,46230,혜영,룸살롱
21688,46230,코뿔,룸살롱
21689,46230,퀸스룸소주방,룸살롱
21690,46230,황제,룸살롱
21691,46230,스타킹,룸살롱
21692,46230,해피타임,기타
21693,46230,일루와음악홀,기타
21694,46230,에이스,기타
21695,46230,닥스,기타
21696,46230,백야,기타
21697,46230,가온,기타
21698,46230,더블유,기타
21699,46230,상록,기타
21700,46230,하이힐,기타
21701,46230,K제이,기타
21702,46230,버닝썬,스텐드바
21703,46230,쉘부르,스텐드바
21704,46230,귀빈노래마당,룸살롱
21705,46230,POLO(폴로),기타
21706,46230,샾,기타
21707,46230,핑,기타
21708,46230,헐리음악홀,기타
21709,46230,텐프로,간이주점
21710,46230,런던,기타
21711,46230,뉴욕,기타
21712,46230,천연,기타
21713,46230,스카이,기타
21714,46230,불나비,기타
21715,46230,스위스,기타
21716,46230,썸음악홀,기타
21717,46230,홍단,기타
21718,46230,샤넬,기타
21719,46230,나나,기타
21720,46230,청담동,룸살롱
21721,46230,왕과비,기타
21722,46230,럭셔리,기타
21723,46230,매력,기타
21724,46230,키스,기타
21725,46230,체리음악홀,룸살롱
21726,46230,갈채,룸살롱
21727,46230,나가수음악홀,룸살롱
21728,46230,주몽,룸살롱
21729,46230,가인이어라,룸살롱
21730,46230,3학년1반,기타
21731,46230,동궁,기타
21732,46230,밤으로가는쇼,스텐드바
21733,46230,짱음악홀,기타
21734,46230,부킹스탠드바,스텐드바
21735,46230,홍시,기타
21736,46230,논개,기타
21737,46230,4/4박자,기타
21738,46230,쏘나타,기타
21739,46230,월광,기타
21740,46230,몸짱,기타
21741,46230,뮤직가수연희7090,스텐드바
21742,46230,버지니아,기타
21743,46230,람세스,기타
21744,46230,골든벨,기타
21745,46230,행복음악홀,기타
21746,46230,카멜레온,기타
21747,46230,델리,기타
21748,46230,어우동음악홀,기타
21749,46230,매니아유흥주점,기타
21750,46230,엘피,기타
21751,46230,뉴에로스,기타
21752,46230,비바,기타
21753,46230,티파니,간이주점
21754,46230,만수르,기타
21755,46230,비키니,기타
21756,46230,은사랑,기타
21757,46230,타임뮤직타운,노래클럽
21758,46230,다주리,기타
21759,46230,더킹S,노래클럽
21760,46230,모리스음악홀,기타
21761,46230,하모니음악홀,기타
21762,46230,초대,노래클럽
21763,46230,불꽃,룸살롱
21764,46230,써니,룸살롱
21765,46230,썬,룸살롱
21766,46230,뉴영광,스텐드바
21767,46230,발렌타인,기타
21768,46230,아리랑,기타
21769,46230,섹시몽,기타
21770,46230,홍콩,기타
21771,46230,신 만가로,기타
21772,46230,에로스,기타
21773,46230,걸,기타
21774,46230,놀이터,룸살롱
21775,46230,헤라,기타
21776,46230,술마시는퍼시픽,기타
21777,46230,아고고,기타
21778,46230,기쁨조,기타
21779,46230,비너스,기타
21780,46230,해운대(Haeundae),기타
21781,46230,타임(TIME)룸소주,기타
21782,46230,힐링,기타
21783,46230,취향,기타
21784,46230,황진이,기타
21785,46230,모델,기타
21786,46230,쾅쾅,기타
21787,46230,더킹음악홀,노래클럽
21788,46230,달빛기행,룸살롱
21789,46230,나인음악홀,노래클럽
21790,46230,발리,룸살롱
21791,46230,남산음악홀,기타
21792,46230,여시,룸살롱
21793,46230,궁전음악홀,룸살롱
21794,46230,앵콜음악홀,룸살롱
21795,46230,테라음악홀,룸살롱
21796,46230,미인크럽,기타
21797,46230,캐슬,기타
21798,46230,백마강,기타
21799,46230,달빛,룸살롱
21800,46230,씨엘,룸살롱
21801,46230,린7080,스텐드바
21802,46230,모나리자,기타
21803,46230,빙고,기타
21804,46230,서연,룸살롱
21805,46230,레드,기타
21806,46230,젬마,룸살롱
21807,46230,위너스가요주점,기타
21808,46230,첫사랑,기타
21809,46230,홍콩스텐드바,스텐드바
21810,46230,백악관,기타
21811,46230,파라다이스,기타
21812,46230,청화대,기타
21813,46230,카스바스텐드바,스텐드바
21814,46230,해운대,기타
21815,46230,하루,기타
21816,46230,황,룸살롱
21817,46230,놀러와 노래타운,룸살롱
21818,46230,비아그라음악홀,기타
21819,46230,토마토,룸살롱
21820,46230,장미음악홀,룸살롱
21821,46230,금비,룸살롱
21822,46230,19Hole(십구홀),룸살롱
21823,46230,강남스타일,룸살롱
21824,46230,문(門),룸살롱
21825,46230,秀(수),카바레
21826,46230,뉴호반,기타
21827,46230,뉴발리,기타
21828,46230,굿타임,기타
21829,46230,여신,룸살롱
21830,46230,워커힐,기타
21831,46230,뉴장미음악홀,기타
21832,46230,해피노래홀,룸살롱
21833,46230,싸이음악홀,룸살롱
21834,46230,아우라,룸살롱
21835,46230,여우밤,룸살롱
21836,46230,나이스유흥주점,기타
21837,46230,갤로퍼유흥주점,기타
21838,46230,로타리,기타
21839,46230,이미지클럽,기타
21840,46230,윙크노래홀,룸살롱
21841,46230,황궁,룸살롱
21842,46230,백두산,기타
21843,46230,태후,기타
21844,46230,파타야,룸살롱
21845,46230,BMW(비엠더블유),룸살롱
21846,46230,미소음악홀,기타
21847,46230,불러봐,기타
21848,46230,아리아,기타
21849,46230,오작교,기타
21850,46230,드라마,기타
21851,46230,99.9 음악홀,룸살롱
21852,46230,수미인,기타
21853,46230,만선가요주점,기타
21854,46230,가족공간,기타
21855,46230,갑순이유흥주점,기타
21856,46230,꼭지,기타
21857,46230,반도,기타
21858,46230,심플,기타
21859,46230,원 노래타운,룸살롱
21860,46230,갑돌이,룸살롱
21861,46230,백설공주,룸살롱
21862,46230,귀족음악홀,룸살롱
21863,46230,메세지,기타
21864,46230,아방궁음악홀,룸살롱
21865,46230,보보스음악홀,간이주점
21866,46230,벤츠,룸살롱
21867,46230,엠(M)노래클럽,노래클럽
21868,46230,뉴BMW,기타
21869,46230,뉴욕뉴욕음악홀,기타
21870,46230,J(제이)음악홀,룸살롱
21871,46230,삼팔광땡,룸살롱
21872,46230,크리스탈,기타
21873,46230,꽃&물,룸살롱
21874,46230,고궁,룸살롱
21875,46230,7(Seven)음악홀,룸살롱
21876,46230,황제,간이주점
21877,46230,박카스,기타
21878,46230,올레음악타운,기타
21879,46230,아테네,기타
21880,46230,부킹,기타
21881,46230,얼짱,기타
21882,46230,백마스탠드,스텐드바
21883,46230,뭉터리 1,기타
21884,46230,엔젤노래클럽,기타
21885,46230,쟁반,기타
21886,46230,뉴홍콩,기타
21887,46230,유혹,기타
21888,46230,황제7080스텐드바,스텐드바
21889,46230,마스타,기타
21890,46230,벨뷰유흥주점,룸살롱
21891,46230,나일,기타
21892,46230,올인음악홀,기타
21893,46230,파티음악홀,룸살롱
21894,46230,"씨,이,오",기타
21895,46230,망고,기타
21896,46230,만가로,기타
21897,46230,소다,기타
21898,46230,뮤직박스,룸살롱
21899,46730,들꽃그리고향기,룸살롱
21900,46730,미시여시,기타
21901,46730,키스음악홀,기타
21902,46730,입술,룸살롱
21903,46730,바이킹노래광장,기타
21904,46730,지리산가요방,카바레
21905,46730,오렌지노래타운,룸살롱
21906,46730,주몽유흥주점,룸살롱
21907,46730,팡팡가요주점,룸살롱
21908,46730,약속노래주점,기타
21909,46730,궁전음악홀,룸살롱
21910,46730,칠공팔공음악홀 유흥주점,룸살롱
21911,46730,오션관광나이트크럽,관광호텔나이트(디스코)
21912,46730,쎄븐,카바레
21913,46730,백제유흥주점,룸살롱
21914,46730,금잔디 카페 노래주점,기타
21915,46730,장미 관광 나이트클럽,관광호텔나이트(카바레)
21916,46730,황태자음악홀,기타
21917,46730,여왕벌,기타
21918,46730,비서실,룸살롱
21919,46730,비지니스,룸살롱
21920,46730,동광가요주점,룸살롱
21921,46730,VIP 음악홀,기타
21922,46170,엔돌핀노래홀,간이주점
21923,46170,스타노래짱,기타
21924,46170,명품노래홀,기타
21925,46170,쎄시봉노래홀,기타
21926,46170,명품유흥주점,기타
21927,46170,시크릿,기타
21928,46170,황진이노래홀,기타
21929,46170,킹덤 룸 노래홀,기타
21930,46170,킹덤 룸 소주방,기타
21931,46170,설탕,기타
21932,46170,블루노래홀,기타
21933,46170,홀리데이노래홀,기타
21934,46170,명가 룸 소주방,기타
21935,46170,웰빙노래세상,기타
21936,46170,오렌지노래홀,기타
21937,46170,아이리스노래홀,기타
21938,46170,스타노래홀,기타
21939,46170,수,기타
21940,46170,스타킹노래홀,기타
21941,46170,케이티브이 노래홀,기타
21942,46170,황진이노래타운,기타
21943,46170,양마담노래홀,기타
21944,46170,수궁노래홀,기타
21945,46170,아찌노래홀,기타
21946,46170,젠틀맨,기타
21947,46170,킹스타노래홀,기타
21948,46170,S룸소주방,기타
21949,46170,홀리데이룸소주방,기타
21950,46170,짝노래홀,기타
21951,46170,에프원,기타
21952,46170,명동,기타
21953,46170,마루룸노래홀,기타
21954,46170,초콜렛,기타
21955,46170,샤넬노래홀,기타
21956,46170,열두줄노래홀,기타
21957,46170,2차로음악홀,기타
21958,46170,그린노래바,기타
21959,46170,리버뮤직뱅크,기타
21960,46170,주몽노래타운,기타
21961,46170,여정음악홀,기타
21962,46170,드림음악홀,기타
21963,46170,뱅뱅노래홀,기타
21964,46170,명성노래홀,기타
21965,46170,강남노래바,기타
21966,46170,파티 한정식 룸소주방,기타
21967,46170,인터뷰노래바,기타
21968,46170,동궁,기타
21969,46170,영심이노래홀,기타
21970,46170,7080홀,기타
21971,46170,호박7080,기타
21972,46170,위즐,기타
21973,46170,중문,기타
21974,46170,다인노래홀,기타
21975,46170,발렌타인노래홀,기타
21976,46170,시크릿노래홀,기타
21977,46170,강남룸소주방,기타
21978,46170,남산노래타운,기타
21979,46170,빅투아,기타
21980,46170,아방궁,기타
21981,46170,호박노래홀,기타
21982,46710,술마시는 추월산해피랜드 노래주점,기타
21983,46710,황궁,간이주점
21984,46710,CNN 음악홀,룸살롱
21985,46110,1층컨퍼런스룸,노래클럽
21986,46110,카르마,룸살롱
21987,46110,아방,룸살롱
21988,46110,백야노래홀,룸살롱
21989,46110,리스본,룸살롱
21990,46110,썬노래주점,비어(바)살롱
21991,46110,오렌지노래뱅크,비어(바)살롱
21992,46110,두바이가요주점,룸살롱
21993,46110,핑크,비어(바)살롱
21994,46110,지수가요주점,룸살롱
21995,46110,궁전노래홀,간이주점
21996,46110,이화,카바레
21997,46110,상상노래홀,룸살롱
21998,46110,홍시가요주점,룸살롱
21999,46110,제니스뮤직타운,룸살롱
22000,46110,삼천궁녀노래홀,비어(바)살롱
22001,46110,볼륨업유흥주점,비어(바)살롱
22002,46110,럭셔리,룸살롱
22003,46110,에프원라이브(F-1),룸살롱
22004,46110,텐프로,비어(바)살롱
22005,46110,와라가요주점,비어(바)살롱
22006,46110,셀,카바레
22007,46110,공작,기타
22008,46110,신사동,비어(바)살롱
22009,46110,슈거유흥,룸살롱
22010,46110,강남비지니스룸,룸살롱
22011,46110,수,룸살롱
22012,46110,소판돈,룸살롱
22013,46110,에이클래스,룸살롱
22014,46110,다저스유흥주점,룸살롱
22015,46110,탑 가요주점,룸살롱
22016,46110,센스 유흥주점,룸살롱
22017,46110,소리새,룸살롱
22018,46110,프라도,룸살롱
22019,46110,라일락,간이주점
22020,46110,킹노래주점,룸살롱
22021,46110,부킹유흥주점,룸살롱
22022,46110,SBS가요주점,비어(바)살롱
22023,46110,불꽃노래홀,기타
22024,46110,원노래뱅크주점,비어(바)살롱
22025,46110,여비서,비어(바)살롱
22026,46110,굿타임노래뱅크,룸살롱
22027,46110,샵,비어(바)살롱
22028,46110,오아시스가요주점,룸살롱
22029,46110,딤플노래홀,룸살롱
22030,46110,세라,비어(바)살롱
22031,46110,던힐,룸살롱
22032,46110,설탕,룸살롱
22033,46110,우성,비어(바)살롱
22034,46110,은좌,룸살롱
22035,46110,님과함께,비어(바)살롱
22036,46110,아방궁술마시는노래홀,비어(바)살롱
22037,46110,또와,비어(바)살롱
22038,46110,블랙홀노래타운,비어(바)살롱
22039,46110,바나나노래주점,룸살롱
22040,46110,캐니언,비어(바)살롱
22041,46110,아싸라비아가요주점,룸살롱
22042,46110,워킹,룸살롱
22043,46110,베니스노래홀,룸살롱
22044,46110,가인노래홀,룸살롱
22045,46110,도깨비노래홀,룸살롱
22046,46110,야화,룸살롱
22047,46110,청하노래주점,룸살롱
22048,46110,에이스가요주점,룸살롱
22049,46110,바바,비어(바)살롱
22050,46110,프린세스유흥주점,룸살롱
22051,46110,고구려,룸살롱
22052,46110,갤러리,룸살롱
22053,46110,황실,비어(바)살롱
22054,46110,대박노래홀,룸살롱
