,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
878,T10,제주특별자치도교육청,제주시,학원,3000011038,리앤리학원,20161005,20161005,개원,,,72,24.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63171,제주특별자치도 제주시 전농로9길 26-12,/ (1층) (삼도이동),20210604
879,T10,제주특별자치도교육청,제주시,학원,3000010274,리틀피아니스트음악학원,20120522,20120522,개원,,,124,23.0,예능(대),예능(중),음악/,음악,,N,N,63321,제주특별자치도 제주시 지석14길 13,/ 2층 (삼양이동),20210604
880,T10,제주특별자치도교육청,제주시,학원,3000011607,리틀피아니스트이도음악학원,20190308,20190308,개원,,,91,14.0,예능(대),예능(중),음악/,음악,,Y,N,63231,제주특별자치도 제주시 남광로2길 17-13,/ 1층 (이도이동),20210604
881,T10,제주특별자치도교육청,제주시,학원,1816,린음악학원,19930114,19970129,개원,,,114,23.0,예능(대),예능(중),음악/,음악,,Y,N,63102,제주특별자치도 제주시 정존5길 36,/ (3층) (노형동),20210604
882,T10,제주특별자치도교육청,제주시,학원,3000012001,마니바독서토론학원,20210302,20210226,개원,,,72,18.0,입시.검정 및 보습,보통교과,,보통교과,,Y,N,63134,제주특별자치도 제주시 비월길 22,/ 1층 (연동),20210604
883,T10,제주특별자치도교육청,제주시,학원,3866,마띠에르미술학원,20050726,20050726,개원,,,40,20.0,예능(대),예능(중),미술/,미술,,Y,N,690828,제주특별자치도 제주시 서광로29길 38,극동오벨리스크101호 (이도일동),20210604
884,T10,제주특별자치도교육청,제주시,학원,2169,마라톤보습·서일어학원,19930114,19930114,개원,,,412,108.0,종합(대),,보습/실용외국어(유아/초·중·고)/,,,Y,N,690832,제주특별자치도 제주시 고마로9길 26,(일도이동),20210604
885,T10,제주특별자치도교육청,제주시,학원,3000010819,마이클English학원,20150708,20150706,개원,,,140,35.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,690817,제주특별자치도 제주시 과원북4길 73,/ 5층 (연동/ 효정빌딩1차),20210604
886,T10,제주특별자치도교육청,제주시,학원,3000011955,만권읽기의힘제임스영어학원,20201104,20201104,개원,,,104,26.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63140,제주특별자치도 제주시 연화중길 8-1,/ 1층 (연동/ 정안주택),20210604
887,T10,제주특별자치도교육청,제주시,학원,3000011081,매쓰메카학원,20161206,20161205,개원,,,135,45.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63223,제주특별자치도 제주시 오복4길 4,/ (4층) (이도이동),20210604
888,T10,제주특별자치도교육청,제주시,학원,3000010969,매쓰브레인수학전문학원,20160420,20160418,개원,,,268,67.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63237,제주특별자치도 제주시 아란7길 4,/ (2층) (아라일동),20210604
889,T10,제주특별자치도교육청,제주시,학원,3000011964,매쓰플랜수학학원,20201117,20201117,개원,,,200,40.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63100,제주특별자치도 제주시 월랑로 59,/ 502호 (노형동),20210604
890,T10,제주특별자치도교육청,제주시,학원,1266,매직월드잉글리쉬아카데미어학원,19960503,19960503,개원,,,240,32.0,국제화,외국어,,실용외국어(유아/초·중·고),,N,,690802,제주특별자치도 제주시 과원북4길 7,2층 (노형동),20210604
891,T10,제주특별자치도교육청,제주시,학원,3000010187,맥스수학학원,20120118,20120118,개원,,,140,35.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,690803,제주특별자치도 제주시 월랑로4길 14,(노형동),20210604
892,T10,제주특별자치도교육청,제주시,학원,3000010279,맥스터디학원,20120606,20120601,개원,,,0,90.0,입시.검정 및 보습,보통교과,,입시,,Y,N,690826,제주특별자치도 제주시 중앙로 274,(이도이동),20210604
893,T10,제주특별자치도교육청,제주시,학원,3000011783,맥스해법수학학원,20191129,20191129,개원,,,184,23.0,입시.검정 및 보습,보통교과,,입시,,Y,N,63028,제주특별자치도 제주시 한림읍 한림중앙로 53,/ 2층 (한림읍),20210604
894,T10,제주특별자치도교육청,제주시,학원,3000010737,메가탑학원,20150209,20150209,개원,,,280,70.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,690826,제주특별자치도 제주시 구남로7길 31,/ 2층 (이도이동),20210604
895,T10,제주특별자치도교육청,제주시,학원,3000010394,메드스쿨입시학원,20130228,20130228,개원,,,720,240.0,종합(대),,입시/입시·논술/진학상담지도/,,,Y,N,690802,제주특별자치도 제주시 연북로 15,(노형동/뉴월드복합빌딩),20210604
896,T10,제주특별자치도교육청,제주시,학원,3000011897,메모리써머리그래머리원격학원,20200417,20200410,개원,,,500,500.0,국제화,외국어,,실용외국어(유아/초·중·고),,Y,N,63077,제주특별자치도 제주시 주르레남길 71-17,(해안동),20210604
897,T10,제주특별자치도교육청,제주시,학원,1872,메이져실용음악학원,19950228,19990130,개원,,,141,33.0,예능(대),예능(중),음악/,음악,,Y,N,63262,제주특별자치도 제주시 연삼로 560-1,/ (2층) (일도이동),20210604
898,T10,제주특별자치도교육청,제주시,학원,3000011257,메타수학학원,20170731,20170731,개원,,,200,40.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63322,제주특별자치도 제주시 화삼북로 67,/ (3층) (삼양이동),20210604
899,T10,제주특별자치도교육청,제주시,학원,3000011370,멘사창의사고력센터학원,20180105,20180105,개원,,,120,24.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63237,제주특별자치도 제주시 아란6길 8,/ (1층) (아라일동),20210604
900,T10,제주특별자치도교육청,제주시,학원,3000010225,멘토`s독서실,20120308,20120308,개원,,,83,83.0,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),,,,690802,제주특별자치도 제주시 원노형3길 36,/ 노형하늘채 2/3층 (노형동),20210604
901,T10,제주특별자치도교육청,제주시,학원,3000010083,멘토링학원,20110628,20110628,개원,,,224,32.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63128,제주특별자치도 제주시 남녕로 32,/ (3층) (연동),20210604
902,T10,제주특별자치도교육청,제주시,학원,4308,멘토아학원,20080326,20080326,개원,,,224,56.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,63223,제주특별자치도 제주시 남광북5길 4,/ 4층 (이도이동),20210604
