,ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNZC,FA_RDNMA,FA_RDNDA,LOAD_DTM
5511,R10,경상북도교육청,포항시,학원,1000007690,토킹스타학원,20020430,20020430,개원,20110320,20130319,96,48.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,791851,경상북도 포항시 북구 장량로 119,/ 2층  (장성동),20210604
5512,R10,경상북도교육청,포항시,학원,13617,톡톡어학원,20101111,20101111,개원,,,60,30.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,37885,경상북도 포항시 남구 오천읍 원동로 48,/ 2층 (오천읍),20210604
5513,R10,경상북도교육청,포항시,학원,3000016299,투텐중앙전기학원,20200527,20200527,개원,,,40,20.0,직업기술,산업기반기술,전기/,전기,,Y,N,37736,경상북도 포항시 북구 중앙로 294,/ 3층 (상원동),20210604
5514,R10,경상북도교육청,포항시,학원,3000011230,투텐컴퓨터학원,20121011,20170420,개원,,,156,52.0,기타(대),기타(중),컴퓨터(소)/,컴퓨터(소),,Y,N,791090,경상북도 포항시 북구 중앙로 294,/ 2층 (상원동),20210718
5515,R10,경상북도교육청,포항시,학원,13706,튼튼영어마스터아이스터디영수학원,20101220,20101220,개원,,,130,48.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,790885,경상북도 포항시 남구 연일읍 유강길9번길 37,/ 6층 일부  (연일읍),20210604
5516,R10,경상북도교육청,포항시,학원,3000014877,틔움수학학원,20180308,20180308,개원,,,100,23.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37587,경상북도 포항시 북구 장량로139번길 34,/ 2층 (양덕동),20210604
5517,R10,경상북도교육청,포항시,학원,3000015739,티아라발레학원,20190516,20190516,개원,,,80,20.0,예능(대),예능(중),무용/,무용,,Y,N,37592,경상북도 포항시 북구 양덕로44번길 28,/ 3층 (양덕동),20210604
5518,R10,경상북도교육청,포항시,학원,3000015542,티엔비고등수학전문학원,20190122,20190122,개원,,,80,20.0,입시.검정 및 보습,보통교과,,보습,,Y,N,37630,경상북도 포항시 북구 새천년대로1075번길 6,/ 205호 (창포동/ 창포1단지종합상가),20210604
5519,R10,경상북도교육청,포항시,학원,10365,티이씨영어학원,20070525,20070523,개원,,,24,32.0,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),,Y,N,37735,경상북도 포항시 북구 서동로 76,/ 3층 (신흥동),20210604
5520,R10,경상북도교육청,포항시,학원,3000013883,티쳐초이학원,20160913,20160913,개원,,,132,26.0,입시.검정 및 보습,보통교과,보습/,보습,,Y,N,37545,경상북도 포항시 북구 흥해읍 중성로32번길 18-2,/ 2층 (흥해읍),20210604
